stamp,gnss_x,gnss_y,gnss_z,gnss_roll,gnss_pitch,gnss_yaw,gnss_map_vx,gnss_map_vy,gnss_map_vz,gnss_base_vx,gnss_base_vy,gnss_base_vz,gnss_status,gnss_fsm_status,gnss_original_status
1716181124.767496,1001.406473,565.100747,-0.001361,0.022817,-0.004687,0.002143,0.001482,0.002578,-0.002200,0.001510,0.002535,-0.002231,1,1,1
1716181124.967497,1001.405840,565.100883,-0.001361,0.022815,-0.004689,0.002180,0.000929,0.002764,-0.002200,0.000956,0.002718,-0.002245,1,1,1
1716181125.167516,1001.405878,565.101325,-0.001357,0.022813,-0.004694,0.002173,0.000886,0.002959,-0.002000,0.000909,0.002917,-0.002050,1,1,1
1716181125.367502,1001.405989,565.101732,-0.001352,0.022839,-0.004677,0.002177,0.001124,0.002806,-0.002200,0.001151,0.002762,-0.002242,1,1,1
1716181125.567493,1001.405827,565.101243,-0.001289,0.022860,-0.004702,0.002173,0.001546,0.002285,-0.002200,0.001575,0.002242,-0.002223,1,1,1
1716181125.767494,1001.405668,565.100753,-0.001267,0.022852,-0.004722,0.002170,0.000917,0.002351,-0.002300,0.000948,0.002303,-0.002336,1,1,1
1716181125.967485,1001.405517,565.100280,-0.001244,0.022859,-0.004732,0.002173,0.000905,0.001939,-0.002200,0.000936,0.001893,-0.002227,1,1,1
1716181126.167521,1001.405702,565.100543,-0.001207,0.022857,-0.004757,0.002176,0.001589,0.002089,-0.002000,0.001615,0.002052,-0.002018,1,1,1
1716181126.367569,1001.406079,565.100830,-0.001208,0.022876,-0.004742,0.002166,0.001989,0.001665,-0.002600,0.002029,0.001616,-0.002601,1,1,1
1716181126.567560,1001.406442,565.100638,-0.001189,0.022880,-0.004751,0.002125,0.002227,0.001513,-0.002300,0.002262,0.001472,-0.002293,1,1,1
1716181126.767554,1001.406682,565.100533,-0.001218,0.022864,-0.004745,0.002129,0.001772,0.001720,-0.001700,0.001795,0.001690,-0.001706,1,1,1
1716181126.967741,1001.406839,565.100400,-0.001231,0.022853,-0.004745,0.002121,0.001110,0.001472,-0.002200,0.001143,0.001428,-0.002212,1,1,1
1716181127.167767,1001.407082,565.100689,-0.001212,0.022862,-0.004751,0.002117,0.001534,0.001873,-0.001300,0.001549,0.001851,-0.001314,1,1,1
1716181127.367748,1001.407067,565.100852,-0.001195,0.022868,-0.004757,0.002121,0.000591,0.001973,-0.001000,0.000600,0.001952,-0.001034,1,1,1
1716181127.567729,1001.406225,565.100378,-0.001133,0.022887,-0.004783,0.002129,0.000383,0.001518,-0.000900,0.000393,0.001499,-0.000927,1,1,1
1716181127.767730,1001.405349,565.099851,-0.001077,0.022893,-0.004815,0.002156,-0.000279,0.001270,-0.001100,-0.000265,0.001243,-0.001134,1,1,1
1716181127.967734,1001.404496,565.099329,-0.001051,0.022904,-0.004823,0.002163,-0.000693,0.000360,-0.000700,-0.000682,0.000340,-0.000721,1,1,1
1716181128.167718,1001.404109,565.099277,-0.001099,0.022891,-0.004802,0.002170,-0.001484,0.000698,-0.000700,-0.001474,0.000674,-0.000743,1,1,1
1716181128.367740,1001.403838,565.099405,-0.001054,0.022917,-0.004811,0.002167,-0.001246,0.000545,-0.000500,-0.001239,0.000528,-0.000535,1,1,1
1716181128.567726,1001.403618,565.099774,-0.001078,0.022904,-0.004806,0.002157,-0.001308,0.001760,-0.000200,-0.001312,0.001749,-0.000264,1,1,1
1716181128.767719,1001.403378,565.100174,-0.001080,0.022904,-0.004805,0.002152,-0.001515,0.001305,-0.000600,-0.001510,0.001284,-0.000657,1,1,1
1716181128.967716,1001.403134,565.100498,-0.001132,0.022879,-0.004789,0.002143,-0.001525,0.001815,-0.000700,-0.001520,0.001791,-0.000769,1,1,1
1716181129.167714,1001.402843,565.100909,-0.001143,0.022874,-0.004786,0.002136,-0.001773,0.002477,-0.000500,-0.001775,0.002456,-0.000589,1,1,1
1716181129.367697,1001.402765,565.101282,-0.001113,0.022855,-0.004820,0.002131,-0.000970,0.002551,-0.000900,-0.000965,0.002525,-0.000975,1,1,1
1716181129.567692,1001.403309,565.101261,-0.001158,0.022864,-0.004784,0.002147,-0.000753,0.002497,-0.000500,-0.000756,0.002481,-0.000570,1,1,1
1716181129.767676,1001.403848,565.101190,-0.001147,0.022872,-0.004785,0.002154,-0.000634,0.002420,-0.000900,-0.000629,0.002396,-0.000966,1,1,1
1716181129.967661,1001.404426,565.101011,-0.001193,0.022871,-0.004756,0.002152,-0.000072,0.001725,0.000000,-0.000080,0.001724,-0.000041,1,1,1
1716181130.167650,1001.404507,565.101360,-0.001208,0.022874,-0.004744,0.002173,-0.000048,0.002549,0.000200,-0.000064,0.002553,0.000141,1,1,1
1716181130.367639,1001.404464,565.101539,-0.001206,0.022881,-0.004739,0.002172,-0.000288,0.001780,0.000200,-0.000300,0.001782,0.000154,1,1,1
1716181130.567638,1001.404387,565.100878,-0.001209,0.022897,-0.004726,0.002150,-0.000267,0.001682,0.000500,-0.000284,0.001691,0.000456,1,1,1
1716181130.767629,1001.404265,565.100301,-0.001167,0.022897,-0.004753,0.002152,-0.000896,0.001749,0.000200,-0.000908,0.001748,0.000144,1,1,1
1716181130.967633,1001.404118,565.099724,-0.001142,0.022918,-0.004754,0.002160,-0.000746,0.001065,0.000000,-0.000751,0.001061,-0.000038,1,1,1
1716181131.167699,1001.403907,565.099732,-0.001146,0.022931,-0.004741,0.002159,-0.001115,0.000881,0.000100,-0.001121,0.000878,0.000059,1,1,1
1716181131.367692,1001.403661,565.099785,-0.001160,0.022927,-0.004735,0.002149,-0.001041,0.000079,0.000200,-0.001045,0.000078,0.000179,1,1,1
1716181131.567678,1001.403321,565.099514,-0.001177,0.022936,-0.004716,0.002157,-0.001899,-0.000212,-0.000600,-0.001886,-0.000236,-0.000630,1,1,1
1716181131.767667,1001.402955,565.099185,-0.001194,0.022919,-0.004719,0.002159,-0.001746,0.000026,-0.001200,-0.001724,-0.000010,-0.001232,1,1,1
1716181131.967670,1001.402612,565.098851,-0.001195,0.022923,-0.004715,0.002148,-0.002073,-0.000353,-0.001300,-0.002047,-0.000393,-0.001329,1,1,1
1716181132.167662,1001.402175,565.098758,-0.001200,0.022926,-0.004709,0.002161,-0.002180,0.000136,-0.001100,-0.002160,0.000099,-0.001143,1,1,1
1716181132.367663,1001.401771,565.098783,-0.001211,0.022899,-0.004723,0.002162,-0.001768,0.000124,-0.000900,-0.001751,0.000094,-0.000935,1,1,1
1716181132.567656,1001.402183,565.098616,-0.001258,0.022890,-0.004699,0.002169,-0.001258,0.000133,-0.001000,-0.001240,0.000104,-0.001026,1,1,1
1716181132.767648,1001.402608,565.098513,-0.001270,0.022901,-0.004683,0.002192,-0.000986,0.000295,-0.001100,-0.000967,0.000265,-0.001124,1,1,1
1716181132.967643,1001.403073,565.098364,-0.001230,0.022917,-0.004697,0.002178,-0.000770,0.000241,-0.000600,-0.000759,0.000223,-0.000619,1,1,1
1716181133.167632,1001.403084,565.098337,-0.001226,0.022913,-0.004703,0.002170,-0.000629,0.000067,-0.000600,-0.000618,0.000050,-0.000613,1,1,1
1716181133.367632,1001.403086,565.098304,-0.001236,0.022909,-0.004699,0.002181,-0.000250,-0.000260,0.000300,-0.000254,-0.000254,0.000301,1,1,1
1716181133.567622,1001.403780,565.098051,-0.001202,0.022924,-0.004710,0.002180,0.000193,-0.000879,0.000500,0.000188,-0.000866,0.000523,1,1,1
1716181133.767605,1001.404521,565.097781,-0.001192,0.022934,-0.004709,0.002179,0.000574,-0.000283,0.000800,0.000561,-0.000262,0.000817,1,1,1
1716181133.967586,1001.405323,565.097500,-0.001172,0.022951,-0.004709,0.002155,0.001549,-0.000991,0.001000,0.001535,-0.000960,0.001051,1,1,1
1716181134.167580,1001.405674,565.097311,-0.001157,0.022959,-0.004712,0.002168,0.001310,-0.000838,0.001000,0.001296,-0.000809,0.001043,1,1,1
1716181134.367591,1001.405952,565.097277,-0.001126,0.022962,-0.004730,0.002158,0.001539,-0.000481,0.001200,0.001519,-0.000446,0.001239,1,1,1
1716181134.567579,1001.406118,565.097578,-0.001117,0.022968,-0.004731,0.002163,0.001063,-0.000176,0.000800,0.001048,-0.000152,0.000823,1,1,1
1716181134.767582,1001.406221,565.097909,-0.001092,0.022975,-0.004742,0.002188,0.001236,-0.000036,0.000400,0.001229,-0.000020,0.000423,1,1,1
1716181134.967598,1001.406315,565.098257,-0.001145,0.022950,-0.004727,0.002233,0.001691,-0.000243,0.000400,0.001685,-0.000225,0.000436,1,1,1
1716181135.167594,1001.406656,565.098231,-0.001144,0.022947,-0.004730,0.002208,0.001615,-0.000362,-0.000400,0.001624,-0.000363,-0.000362,1,1,1
1716181135.367595,1001.407019,565.098147,-0.001119,0.022941,-0.004751,0.002205,0.001789,-0.000221,-0.000800,0.001805,-0.000230,-0.000762,1,1,1
1716181135.567602,1001.406451,565.098533,-0.001143,0.022921,-0.004750,0.002188,0.001008,-0.000393,-0.001400,0.001035,-0.000420,-0.001372,1,1,1
1716181135.767641,1001.405901,565.098916,-0.001146,0.022908,-0.004758,0.002168,0.000607,0.000031,-0.001300,0.000631,0.000005,-0.001289,1,1,1
1716181135.967629,1001.405379,565.099243,-0.001161,0.022905,-0.004751,0.002144,0.000369,0.000183,-0.000700,0.000381,0.000169,-0.000697,1,1,1
1716181136.167670,1001.405310,565.099336,-0.001191,0.022892,-0.004741,0.002152,0.000629,-0.000067,-0.000900,0.000646,-0.000084,-0.000887,1,1,1
1716181136.367659,1001.405267,565.099288,-0.001183,0.022886,-0.004751,0.002181,0.000260,-0.000250,-0.001000,0.000279,-0.000271,-0.000989,1,1,1
1716181136.567677,1001.404668,565.098852,-0.001145,0.022877,-0.004782,0.002184,-0.000381,-0.000596,-0.001600,-0.000349,-0.000634,-0.001593,1,1,1
1716181136.767654,1001.404025,565.098441,-0.001144,0.022877,-0.004783,0.002197,-0.001334,0.000014,-0.001800,-0.001301,-0.000034,-0.001824,1,1,1
1716181136.967727,1001.403314,565.098159,-0.001117,0.022894,-0.004788,0.002227,-0.001963,0.000081,-0.001700,-0.001932,0.000032,-0.001737,1,1,1
1716181137.167716,1001.402829,565.098113,-0.001140,0.022905,-0.004764,0.002231,-0.002397,0.000190,-0.001800,-0.002364,0.000137,-0.001847,1,1,1
1716181137.367702,1001.402433,565.098235,-0.001133,0.022903,-0.004770,0.002252,-0.002461,0.000483,-0.001900,-0.002428,0.000428,-0.001955,1,1,1
1716181137.567849,1001.402610,565.098518,-0.001157,0.022897,-0.004760,0.002246,-0.002232,0.000841,-0.002100,-0.002197,0.000781,-0.002159,1,1,1
1716181137.767826,1001.402811,565.098841,-0.001135,0.022917,-0.004759,0.002236,-0.002220,0.001253,-0.002100,-0.002187,0.001193,-0.002168,1,1,1
1716181137.967801,1001.402986,565.099184,-0.001156,0.022921,-0.004742,0.002210,-0.002004,0.001198,-0.002600,-0.001961,0.001128,-0.002663,1,1,1
1716181138.167784,1001.402729,565.099415,-0.001145,0.022931,-0.004741,0.002215,-0.001830,0.001339,-0.002300,-0.001793,0.001277,-0.002363,1,1,1
1716181138.367762,1001.402637,565.099517,-0.001123,0.022924,-0.004761,0.002221,-0.001256,0.001055,-0.001400,-0.001235,0.001017,-0.001446,1,1,1
1716181138.567744,1001.403434,565.099314,-0.001128,0.022928,-0.004754,0.002208,-0.000474,0.001227,-0.001300,-0.000456,0.001194,-0.001336,1,1,1
1716181138.767727,1001.404296,565.099133,-0.001111,0.022936,-0.004759,0.002209,0.000186,0.000553,-0.001200,0.000205,0.000526,-0.001209,1,1,1
1716181138.967704,1001.405194,565.098879,-0.001136,0.022954,-0.004730,0.002199,0.001020,0.000019,-0.000800,0.001034,0.000006,-0.000781,1,1,1
1716181139.167696,1001.405571,565.098802,-0.001137,0.022957,-0.004727,0.002197,0.001334,-0.000014,-0.000700,0.001347,-0.000023,-0.000675,1,1,1
1716181139.367691,1001.405687,565.098781,-0.001114,0.022963,-0.004737,0.002209,0.001063,-0.000176,-0.001800,0.001096,-0.000212,-0.001776,1,1,1
1716181139.567687,1001.405406,565.098566,-0.001120,0.022966,-0.004731,0.002195,0.000791,-0.000338,-0.002000,0.000829,-0.000380,-0.001977,1,1,1
1716181139.767668,1001.405137,565.098293,-0.001143,0.022956,-0.004724,0.002167,0.000346,-0.000641,-0.001000,0.000367,-0.000662,-0.000979,1,1,1
1716181139.967651,1001.404857,565.098052,-0.001150,0.022948,-0.004725,0.002161,0.000129,-0.000586,-0.001100,0.000152,-0.000610,-0.001084,1,1,1
1716181140.167640,1001.404810,565.097890,-0.001141,0.022941,-0.004737,0.002159,0.000052,-0.000705,-0.000800,0.000071,-0.000723,-0.000783,1,1,1
1716181140.367623,1001.404812,565.097905,-0.001154,0.022930,-0.004736,0.002175,0.000260,-0.000250,-0.001000,0.000279,-0.000272,-0.000989,1,1,1
1716181140.567613,1001.404791,565.098300,-0.001176,0.022925,-0.004726,0.002195,0.000098,0.000021,-0.001000,0.000116,-0.000001,-0.000998,1,1,1
1716181140.767610,1001.404782,565.098693,-0.001212,0.022910,-0.004714,0.002206,0.000195,0.000043,-0.000900,0.000212,0.000023,-0.000897,1,1,1
1716181140.967628,1001.404790,565.099094,-0.001223,0.022904,-0.004712,0.002210,-0.000150,0.000684,-0.001300,-0.000129,0.000653,-0.001318,1,1,1
1716181141.167625,1001.404808,565.099314,-0.001228,0.022911,-0.004703,0.002219,-0.000074,0.000803,-0.001400,-0.000052,0.000770,-0.001419,1,1,1
1716181141.391610,1001.404841,565.099485,-0.001246,0.022906,-0.004695,0.002217,0.000079,0.001041,-0.001700,0.000105,0.001002,-0.001722,1,1,1
1716181141.591629,1001.405086,565.099593,-0.001231,0.022898,-0.004711,0.002204,0.000350,0.001203,-0.001600,0.000374,0.001168,-0.001620,1,1,1
1716181141.791619,1001.405305,565.099738,-0.001221,0.022907,-0.004710,0.002200,0.000176,0.001063,-0.001000,0.000190,0.001040,-0.001021,1,1,1
1716181141.991607,1001.405513,565.099843,-0.001241,0.022899,-0.004703,0.002199,0.000491,0.001029,-0.000800,0.000500,0.001013,-0.000814,1,1,1
1716181142.191608,1001.405693,565.100027,-0.001241,0.022882,-0.004717,0.002191,0.001000,0.001039,-0.001300,0.001019,0.001014,-0.001305,1,1,1
1716181142.391620,1001.405842,565.100201,-0.001225,0.022886,-0.004723,0.002184,0.000500,0.000519,-0.001000,0.000516,0.000499,-0.001002,1,1,1
1716181142.591610,1001.405783,565.100150,-0.001217,0.022896,-0.004721,0.002189,0.000653,0.000758,-0.000600,0.000660,0.000747,-0.000605,1,1,1
1716181142.791607,1001.405677,565.100114,-0.001229,0.022886,-0.004721,0.002200,0.000393,0.001008,-0.000900,0.000405,0.000989,-0.000915,1,1,1
1716181142.991595,1001.405590,565.100056,-0.001183,0.022894,-0.004745,0.002204,0.000264,0.001594,-0.001400,0.000283,0.001563,-0.001431,1,1,1
1716181143.191593,1001.405587,565.100290,-0.001150,0.022914,-0.004751,0.002222,0.000079,0.001041,-0.001400,0.000099,0.001009,-0.001422,1,1,1
1716181143.391582,1001.405595,565.100416,-0.001162,0.022911,-0.004746,0.002221,0.000076,0.000119,-0.001300,0.000100,0.000090,-0.001301,1,1,1
1716181143.591570,1001.405256,565.099572,-0.001146,0.022926,-0.004745,0.002189,-0.000791,0.000338,-0.000700,-0.000780,0.000318,-0.000722,1,1,1
1716181143.791554,1001.404828,565.098671,-0.001124,0.022928,-0.004758,0.002176,-0.000815,-0.000486,-0.000600,-0.000801,-0.000504,-0.000603,1,1,1
1716181143.991539,1001.404431,565.097741,-0.001109,0.022956,-0.004746,0.002179,-0.000774,-0.001603,-0.000400,-0.000759,-0.001616,-0.000377,1,1,1
1716181144.191534,1001.404210,565.097380,-0.001119,0.022966,-0.004732,0.002181,-0.001003,-0.001961,-0.000100,-0.000992,-0.001968,-0.000073,1,1,1
1716181144.391527,1001.404122,565.097181,-0.001125,0.022949,-0.004741,0.002200,-0.001046,-0.001765,-0.000900,-0.001021,-0.001791,-0.000878,1,1,1
1716181144.591521,1001.404388,565.097343,-0.001174,0.022948,-0.004710,0.002208,-0.001317,-0.001927,-0.000800,-0.001293,-0.001952,-0.000780,1,1,1
1716181144.791520,1001.404659,565.097497,-0.001202,0.022954,-0.004687,0.002207,-0.000774,-0.001603,-0.000200,-0.000763,-0.001611,-0.000177,1,1,1
1716181144.991512,1001.404891,565.097594,-0.001205,0.022958,-0.004682,0.002206,-0.000762,-0.001191,0.000100,-0.000758,-0.001192,0.000113,1,1,1
1716181145.191531,1001.404751,565.097420,-0.001208,0.022934,-0.004698,0.002250,-0.000503,-0.001441,0.000400,-0.000503,-0.001434,0.000424,1,1,1
1716181145.391530,1001.404642,565.097195,-0.001194,0.022935,-0.004707,0.002263,-0.000350,-0.001203,0.000500,-0.000354,-0.001193,0.000521,1,1,1
1716181145.591518,1001.404719,565.097300,-0.001215,0.022916,-0.004707,0.002269,-0.000448,-0.001225,-0.000300,-0.000437,-0.001233,-0.000280,1,1,1
1716181145.791513,1001.404817,565.097338,-0.001243,0.022902,-0.004700,0.002244,-0.000393,-0.001008,-0.000100,-0.000386,-0.001012,-0.000084,1,1,1
1716181145.991499,1001.404865,565.097427,-0.001230,0.022907,-0.004704,0.002231,-0.000414,-0.000910,-0.000800,-0.000395,-0.000930,-0.000786,1,1,1
1716181146.191511,1001.404831,565.097242,-0.001216,0.022897,-0.004722,0.002246,-0.000219,-0.000867,-0.000800,-0.000200,-0.000886,-0.000784,1,1,1
1716181146.391517,1001.404725,565.097097,-0.001174,0.022916,-0.004734,0.002254,-0.000252,-0.001182,-0.001100,-0.000227,-0.001208,-0.001077,1,1,1
1716181146.591511,1001.404451,565.097125,-0.001146,0.022920,-0.004749,0.002237,-0.000567,-0.001148,-0.001200,-0.000539,-0.001178,-0.001184,1,1,1
1716181146.791497,1001.404210,565.097132,-0.001159,0.022914,-0.004745,0.002222,-0.000469,-0.001127,-0.000700,-0.000451,-0.001145,-0.000683,1,1,1
1716181146.991490,1001.403965,565.097235,-0.001162,0.022902,-0.004753,0.002215,-0.000729,-0.000877,-0.001400,-0.000699,-0.000912,-0.001393,1,1,1
1716181147.191492,1001.403762,565.097032,-0.001160,0.022911,-0.004747,0.002228,-0.000838,-0.001310,-0.000800,-0.000818,-0.001332,-0.000785,1,1,1
1716181147.391493,1001.403738,565.097027,-0.001160,0.022908,-0.004749,0.002233,-0.000176,-0.001063,-0.000500,-0.000162,-0.001075,-0.000479,1,1,1
1716181147.591485,1001.404085,565.097456,-0.001138,0.022924,-0.004751,0.002225,-0.000100,-0.000943,-0.000100,-0.000094,-0.000946,-0.000080,1,1,1
1716181147.791479,1001.404428,565.097905,-0.001155,0.022913,-0.004749,0.002229,-0.000305,-0.000476,-0.000400,-0.000295,-0.000487,-0.000395,1,1,1
1716181147.991470,1001.404763,565.098340,-0.001161,0.022921,-0.004738,0.002228,0.000098,0.000021,0.000100,0.000096,0.000024,0.000101,1,1,1
1716181148.191481,1001.404756,565.098368,-0.001155,0.022913,-0.004748,0.002229,-0.000326,-0.000379,0.000600,-0.000336,-0.000367,0.000602,1,1,1
1716181148.391472,1001.404602,565.098412,-0.001165,0.022910,-0.004744,0.002234,-0.000336,0.000131,0.000500,-0.000346,0.000141,0.000491,1,1,1
1716181148.591483,1001.404399,565.098506,-0.001121,0.022938,-0.004751,0.002199,-0.001063,0.000176,-0.000200,-0.001059,0.000166,-0.000223,1,1,1
1716181148.791472,1001.404091,565.098624,-0.001149,0.022922,-0.004746,0.002199,-0.001529,-0.000029,-0.000400,-0.001522,-0.000046,-0.000427,1,1,1
1716181148.991473,1001.403758,565.098671,-0.001178,0.022914,-0.004733,0.002199,-0.001551,0.000069,-0.000200,-0.001547,0.000056,-0.000230,1,1,1
1716181149.191536,1001.403416,565.098692,-0.001197,0.022911,-0.004723,0.002215,-0.001660,-0.000365,0.000000,-0.001658,-0.000373,-0.000022,1,1,1
1716181149.391541,1001.403188,565.098692,-0.001196,0.022924,-0.004714,0.002212,-0.001801,-0.000191,-0.000200,-0.001796,-0.000204,-0.000229,1,1,1
1716181149.591573,1001.403593,565.098765,-0.001236,0.022909,-0.004699,0.002224,-0.001563,-0.000343,-0.000300,-0.001555,-0.000358,-0.000321,1,1,1
1716181149.791576,1001.404077,565.098792,-0.001221,0.022903,-0.004714,0.002231,-0.000662,-0.000248,0.000000,-0.000661,-0.000251,-0.000006,1,1,1
1716181149.991584,1001.404608,565.098828,-0.001243,0.022906,-0.004697,0.002237,-0.000293,-0.000064,-0.000900,-0.000276,-0.000086,-0.000904,1,1,1
1716181150.191580,1001.404624,565.098844,-0.001260,0.022904,-0.004687,0.002252,-0.000195,-0.000043,-0.000200,-0.000191,-0.000048,-0.000203,1,1,1
1716181150.391572,1001.404675,565.098774,-0.001276,0.022906,-0.004676,0.002248,-0.000336,0.000131,-0.000200,-0.000333,0.000125,-0.000209,1,1,1
1716181150.591567,1001.404902,565.098600,-0.001286,0.022911,-0.004665,0.002234,0.000205,-0.000467,0.000200,0.000203,-0.000461,0.000214,1,1,1
1716181150.791562,1001.405117,565.098428,-0.001298,0.022913,-0.004656,0.002234,-0.000076,-0.000119,0.000300,-0.000081,-0.000113,0.000301,1,1,1
1716181150.991547,1001.405316,565.098292,-0.001281,0.022906,-0.004672,0.002222,0.000043,-0.000195,-0.000100,0.000046,-0.000197,-0.000095,1,1,1
1716181151.191549,1001.405363,565.098175,-0.001258,0.022913,-0.004681,0.002211,0.000183,-0.000369,-0.000400,0.000193,-0.000377,-0.000388,1,1,1
1716181151.391538,1001.405481,565.098126,-0.001272,0.022908,-0.004677,0.002224,0.000681,-0.000772,-0.000600,0.000696,-0.000782,-0.000570,1,1,1
1716181151.591525,1001.405704,565.098085,-0.001305,0.022890,-0.004669,0.002235,0.000596,-0.000381,-0.000700,0.000610,-0.000394,-0.000680,1,1,1
1716181151.791512,1001.405939,565.098054,-0.001329,0.022873,-0.004666,0.002238,0.000693,-0.000360,-0.000600,0.000706,-0.000370,-0.000579,1,1,1
1716181151.991503,1001.406179,565.098049,-0.001346,0.022868,-0.004659,0.002239,0.001084,-0.000274,-0.000500,0.001094,-0.000280,-0.000474,1,1,1
1716181152.191508,1001.406410,565.098061,-0.001347,0.022865,-0.004660,0.002269,0.001356,-0.000112,-0.000900,0.001372,-0.000125,-0.000872,1,1,1
1716181152.391495,1001.406780,565.097954,-0.001355,0.022876,-0.004647,0.002247,0.001594,-0.000264,-0.000800,0.001610,-0.000274,-0.000764,1,1,1
1716181152.591484,1001.407461,565.097642,-0.001367,0.022886,-0.004631,0.002249,0.002070,-0.000569,-0.001400,0.002098,-0.000590,-0.001348,1,1,1
1716181152.791512,1001.408168,565.097357,-0.001329,0.022904,-0.004642,0.002263,0.002883,-0.001005,-0.001500,0.002915,-0.001024,-0.001423,1,1,1
1716181152.991500,1001.408919,565.097082,-0.001320,0.022915,-0.004640,0.002253,0.003393,-0.000995,-0.001400,0.003422,-0.001010,-0.001314,1,1,1
1716181153.191494,1001.409607,565.096837,-0.001351,0.022920,-0.004616,0.002267,0.003424,-0.001603,-0.001000,0.003449,-0.001608,-0.000900,1,1,1
