stamp,optimized_pose_x,optimized_pose_y,optimized_pose_yaw
1716073413.799651,882.295508,498.751368,2.029977
1716073413.999680,882.216889,498.781137,2.049903
1716073414.199705,882.247716,498.779785,2.024552
1716073414.299702,882.344641,498.790317,2.034271
1716073414.499715,882.356003,498.803851,2.048656
1716073414.699705,882.315654,498.870117,2.042751
1716073414.899722,882.382690,498.902091,2.036077
1716073415.099752,882.248264,498.975735,2.017663
1716073415.299760,882.200003,499.087657,1.998231
1716073415.499741,882.142541,499.211119,1.986619
1716073415.699746,882.077728,499.375178,1.975603
1716073415.899738,882.007455,499.573857,1.951479
1716073416.099710,881.675933,499.748173,1.959211
1716073416.299725,881.706402,499.979138,1.931926
1716073416.399735,881.659222,500.078651,1.927477
1716073416.599741,881.546552,500.364083,1.876315
1716073416.799746,881.411346,500.640786,1.885238
1716073416.999741,881.390735,500.830998,1.860166
1716073417.199753,881.264649,501.227210,1.826466
1716073417.399730,881.235648,501.683135,1.795081
1716073417.599700,881.091932,502.039450,1.780982
1716073417.799701,881.036195,502.392759,1.748320
1716073417.999687,880.976759,502.822772,1.714991
1716073418.199693,880.757860,503.262038,1.700591
1716073418.399715,880.725690,503.667302,1.644409
1716073418.499722,880.710726,503.889738,1.645095
1716073418.899723,880.823541,504.713749,1.579384
1716073419.099733,880.730128,505.094158,1.565134
1716073419.299736,880.826766,505.532334,1.513752
1716073419.499766,880.811079,505.943638,1.506340
1716073419.699751,880.878918,506.329228,1.482318
1716073419.899655,880.764874,506.725523,1.460435
1716073420.099619,880.722565,507.146121,1.438866
1716073420.299662,880.946018,507.485028,1.391244
1716073420.499634,881.023858,507.938359,1.371192
1716073420.599634,880.998383,508.133542,1.376003
1716073420.799665,881.144813,508.534844,1.344701
1716073420.999722,881.180293,508.930843,1.316344
1716073421.199761,881.313573,509.226719,1.296801
1716073421.399711,881.513751,509.687994,1.269627
1716073421.599749,881.641403,510.091574,1.246002
1716073421.799734,881.789575,510.480621,1.219011
1716073421.999686,881.841447,510.838926,1.207429
1716073422.199620,882.031328,511.196162,1.187851
1716073422.399588,882.189279,511.574977,1.151132
1716073422.599601,882.363692,511.932179,1.116601
1716073423.499805,883.071700,513.574536,1.042068
1716073423.699752,883.272338,513.875638,1.036368
1716073423.899663,883.597334,514.231463,0.992656
1716073424.099650,883.879854,514.580471,0.992119
1716073424.299674,884.080466,514.892006,0.975652
1716073424.499674,884.331535,515.248032,0.894509
1716073424.699681,884.571265,515.515370,0.918604
1716073424.799713,884.713301,515.686454,0.889612
1716105387.599716,897.333732,362.245364,-3.119093
1716105387.799664,896.780142,362.409770,-3.115512
1716105387.999681,896.271298,362.240120,-3.118775
1716105388.199746,895.753852,362.266417,-3.124719
1716105388.399759,895.150886,362.282152,-3.103596
1716105388.599741,894.678613,362.401994,-3.118217
1716105388.799722,894.180239,362.273566,-3.117626
1716105388.999712,893.621104,362.373861,-3.122042
1716105389.099720,893.330473,362.282091,-3.133914
1716105389.299787,892.776157,362.288835,3.140624
1716105389.499801,892.137412,362.356041,3.115578
1716105389.699755,891.556567,362.307653,3.084522
1716105389.899708,891.006513,362.444385,3.046974
1716105390.099665,890.378622,362.471676,2.995920
1716105390.299561,889.773645,362.509485,2.948742
1716105390.499553,889.135519,362.670051,2.892600
1716105390.699564,888.506883,362.765696,2.838301
1716105390.899606,887.993264,363.012017,2.791455
1716105391.099613,887.396685,363.307758,2.737327
1716105391.199605,887.120070,363.469065,2.708486
1716105391.399625,886.588543,363.536691,2.655101
1716105391.599679,886.058180,363.808081,2.599572
1716105391.799685,885.557647,364.025672,2.553903
1716105391.999690,885.100569,364.403263,2.488567
1716105392.199662,884.678888,364.697461,2.443457
1716105392.399645,884.290885,365.056258,2.412119
1716105392.599654,883.979158,365.381726,2.362583
1716105392.799639,883.696160,365.686672,2.336268
1716105392.999651,883.438915,365.922593,2.291798
1716105393.199721,883.231935,366.133609,2.272804
1716105393.299739,883.149192,366.209289,2.249985
1716105393.499746,882.988725,366.463994,2.235441
1716105393.699692,882.868359,366.572265,2.208766
1716105393.899677,882.782332,366.694528,2.202225
1716105394.099637,882.738160,366.732125,2.200135
1716105394.299624,882.718209,366.757419,2.197621
1716105394.499695,882.711473,366.748771,2.184568
1716105394.699784,882.733860,366.776413,2.196685
1716105394.899828,882.719740,366.805098,2.196721
1716105395.099738,882.705739,366.776664,2.200669
1716105395.299607,882.739120,366.835679,2.202953
1716105395.399581,882.736483,366.815135,2.198266
1716105395.599592,882.745535,366.855305,2.198388
1716105395.799622,882.737806,366.783345,2.192698
1716105395.999674,882.746663,366.807024,2.196845
1716105396.199711,882.719198,366.824913,2.194454
1716105396.399728,882.742642,366.879104,2.203978
1716105396.599721,882.746015,366.891581,2.203050
1716105396.799732,882.719148,366.910517,2.196723
1716105396.999704,882.729460,366.877276,2.201889
1716105397.199669,882.727576,366.869717,2.183712
1716105397.399692,882.727128,366.954415,2.194464
1716105397.499719,882.726642,367.013282,2.189143
1716105397.899743,882.719086,367.068840,2.206564
1716105398.299675,882.720966,366.803129,2.169435
1716105400.399742,882.712708,366.595644,2.195103
1716105400.599705,882.752392,366.617858,2.180020
1716105400.799681,882.761225,366.688939,2.194521
1716105400.999687,882.755903,366.629767,2.193682
1716105401.199715,882.732500,366.810068,2.197700
1716105401.399748,882.745334,366.786481,2.198730
1716105401.599779,882.728891,366.724765,2.187078
1716105401.699776,882.735654,366.781010,2.189618
1716105401.899743,882.719129,366.775594,2.199725
1716105402.099692,882.717104,366.832584,2.199871
1716105402.299698,882.728284,366.775833,2.199942
1716105402.499714,882.718493,366.793441,2.200528
1716105402.699730,882.696802,366.824918,2.195763
1716105402.899731,882.682865,366.849841,2.187380
1716105403.099737,882.633412,366.858307,2.175579
1716105403.299768,882.607831,366.927840,2.182978
1716105403.499751,882.539137,367.038055,2.162149
1716105403.699690,882.463780,367.151046,2.161441
1716105403.799655,882.433103,367.207802,2.150048
1716105403.999617,882.351867,367.404069,2.136112
1716105404.199634,882.245455,367.557374,2.115871
1716105404.399662,882.151753,367.756173,2.090985
1716105404.599706,882.029902,367.973476,2.077574
1716105404.799685,881.906180,368.243562,2.055673
1716105404.999686,881.773379,368.553163,2.031244
1716105405.199730,881.634752,368.852139,2.016084
1716105405.399740,881.512895,369.195717,1.983996
1716105405.599773,881.369520,369.551455,1.936612
1716105405.799725,881.248030,369.895320,1.898914
1716105405.899683,881.179976,370.128979,1.902018
1716105406.099625,881.077638,370.536870,1.862055
1716105406.299623,880.972988,370.926354,1.828595
1716105406.499647,880.883895,371.368850,1.797581
1716105406.699670,880.817346,371.746251,1.766474
1716105406.899695,880.759600,372.194260,1.734596
1716105407.099682,880.709429,372.608720,1.725591
1716105407.299681,880.666132,372.985437,1.696602
1716105407.499689,880.640629,373.375812,1.664236
1716105407.699696,880.591406,373.716335,1.633668
1716105407.899694,880.586808,374.123462,1.619108
1716105407.999700,880.596660,374.304335,1.615359
1716105408.199737,880.596558,374.739359,1.576287
1716105408.399743,880.597459,375.081402,1.565763
1716105408.599718,880.717316,375.538668,1.545369
1716105408.799701,880.804374,375.909670,1.514049
1716105408.999722,880.814161,376.228955,1.502750
1716105409.199720,880.836370,376.646875,1.514195
1716105409.399703,880.862279,377.130191,1.500027
1716105409.599681,880.587215,377.545992,1.465745
1716105409.799689,880.639576,377.912280,1.467580
1716105409.999709,880.765109,378.311629,1.438126
1716105410.099715,880.802067,378.506320,1.429961
1716105410.299720,880.813188,378.881392,1.428487
1716105410.499728,880.873821,379.286908,1.420608
1716105410.699745,881.015446,379.748670,1.403220
1716105410.899756,881.097493,380.213658,1.399655
1716105411.099749,881.159352,380.709282,1.382801
1716105411.299749,881.249090,381.223257,1.377953
1716105411.499745,881.431436,381.666871,1.355482
1716105411.699737,881.559278,382.170406,1.350952
1716105411.899737,881.690024,382.719322,1.340030
1716105412.099712,881.904870,383.171973,1.326420
1716105412.199703,881.964890,383.388887,1.324709
1716105412.399695,881.988721,383.876037,1.319453
1716105412.599707,882.123784,384.378158,1.308353
1716105412.799718,882.268957,384.772667,1.314860
1716105412.999711,882.446686,385.489782,1.299460
1716105413.199696,882.583066,386.017194,1.286821
1716105413.399703,882.673856,386.588336,1.291232
1716105413.599715,882.825291,387.027195,1.280308
1716105413.799709,882.989956,387.528441,1.281706
1716105413.999688,883.050323,388.034925,1.283068
1716105414.199705,883.202935,388.428156,1.281961
1716105414.299728,883.280238,388.678682,1.269345
1716105414.499741,883.456450,389.006998,1.262864
1716105414.699740,883.700747,389.481600,1.266899
1716105414.899728,883.854655,389.955765,1.259706
1716105415.099743,884.182944,390.611644,1.257519
1716105415.299751,884.226436,391.007340,1.242301
1716105415.499715,884.335635,391.490614,1.251463
1716105415.699721,884.554285,391.981819,1.254394
1716105415.899707,884.727235,392.291840,1.241063
1716105416.099679,884.982260,392.776133,1.246579
1716105416.299713,885.152967,393.256208,1.244933
1716105416.399716,885.208053,393.472996,1.231900
1716105416.599690,885.360138,393.955994,1.244201
1716105416.799682,885.627034,394.413760,1.238528
1716105416.999714,885.776760,394.834784,1.245286
1716105417.199744,885.925068,395.340105,1.241918
1716105417.399727,885.966366,395.821130,1.240879
1716105417.599698,886.110498,396.285981,1.247005
1716105417.799752,886.263384,396.728609,1.247600
1716105417.999760,886.556358,397.194083,1.242690
1716105418.199716,886.694490,397.673854,1.247696
1716105418.399696,886.791758,398.164158,1.251262
1716105418.499715,886.892527,398.410220,1.252848
1716105418.699752,887.150291,398.857234,1.253484
1716105418.899766,887.299194,399.303144,1.255283
1716105419.099778,887.401248,399.892811,1.275713
1716105419.299722,887.569704,400.363838,1.266222
1716105419.499685,887.595036,400.813990,1.276428
1716105419.699685,887.785073,401.283451,1.281410
1716105419.899676,887.969418,401.756652,1.277652
1716105420.099692,888.116386,402.276908,1.282461
1716105420.299710,888.358882,402.749265,1.296427
1716105420.499728,888.487253,403.104528,1.296516
1716105420.599728,888.548908,403.310975,1.296619
1716105450.599679,891.017831,452.152768,1.599349
1716105450.799680,891.014575,452.729262,1.581048
1716105450.999683,890.995184,453.287077,1.619374
1716105451.199692,891.030164,453.737028,1.603497
1716105451.399730,891.020556,454.195834,1.593917
1716105451.599760,891.006610,454.612383,1.605147
1716105451.799751,890.967007,454.991524,1.590579
1716105451.999741,891.053922,455.312053,1.617607
1716105452.099742,890.921720,455.463681,1.587982
1716105452.299743,891.024001,455.724182,1.588832
1716105452.499745,890.955274,455.958634,1.586383
1716105452.699708,890.982347,456.201602,1.585811
1716105452.899673,890.975642,456.440841,1.596203
1716105453.099670,890.960089,456.662500,1.601214
1716105453.299668,890.964909,456.898132,1.612277
1716105453.499663,890.907911,457.130834,1.616376
1716105453.699666,891.012078,457.347603,1.603242
1716105453.899683,890.951072,457.543065,1.591185
1716105454.099711,890.945991,457.757000,1.594237
1716105454.199730,890.981615,457.858560,1.592385
1716105454.399720,890.978466,458.068216,1.588105
1716105454.599726,890.975405,458.269937,1.590252
1716105454.799752,890.986662,458.465674,1.591432
1716105454.999759,890.983372,458.656837,1.590502
1716105455.199740,890.856338,458.850970,1.582210
1716105455.399716,890.956920,459.084579,1.590632
1716105455.599714,890.954160,459.343940,1.589976
1716105455.799722,890.974241,459.653367,1.593392
1716105455.999740,890.927709,460.001208,1.601155
1716105456.199750,890.919487,460.402548,1.592190
1716105456.299744,890.995891,460.591377,1.596436
1716105456.499745,890.987753,461.146233,1.587085
1716105456.699742,891.009270,461.562589,1.597325
1716105456.899734,890.985032,462.056047,1.592853
1716105457.099735,890.964019,462.605541,1.597379
1716105457.299739,890.944349,463.212877,1.568714
1716105457.499711,890.975389,463.824943,1.593333
1716105457.699688,890.997261,464.506803,1.600332
1716105457.899652,890.912363,465.265045,1.590427
1716105458.099663,890.954865,465.985948,1.598439
1716105458.299690,890.948666,466.843222,1.579181
1716105458.399694,890.953314,467.236278,1.589281
1716105458.599711,890.845658,468.083580,1.552903
1716105458.799722,890.835710,469.007264,1.582626
1716105458.999679,890.822674,469.957566,1.585646
1716105459.399724,890.885027,471.817909,1.590042
1716105459.599735,890.894738,472.810102,1.607940
1716105459.799721,890.865377,473.816837,1.597953
1716105461.099672,890.832580,480.478032,1.597011
1716105461.299644,890.829499,481.493686,1.579686
1716105461.499650,890.798498,482.503353,1.591639
1716105461.699675,890.789305,483.445999,1.586635
1716105461.899687,890.781616,484.440176,1.592370
1716105462.099698,890.766311,485.409199,1.594174
1716105462.299705,890.758626,486.391890,1.596344
1716105462.499729,890.745674,487.401509,1.586078
1716105462.599731,890.761727,487.876396,1.589016
1716105462.799748,890.751947,488.790206,1.580900
1716105462.999759,890.751522,489.699820,1.596061
1716105463.199730,890.705711,490.624625,1.589393
1716105463.399714,890.733302,491.473527,1.593092
1716105463.599676,890.557196,492.288579,1.590917
1716105463.799687,890.534114,493.058220,1.593935
1716105463.999689,890.558441,493.810003,1.592130
1716105464.199660,890.498822,494.504622,1.596384
1716105464.399669,890.557117,495.148449,1.581007
1716105464.599693,890.565100,495.781919,1.586364
1716105464.699701,890.563736,496.131455,1.583499
1716105464.899685,890.535650,496.621339,1.588727
1716105465.099686,890.574454,497.110444,1.559539
1716105465.299705,890.571185,497.559174,1.581108
1716105465.499730,890.596563,498.126161,1.583143
1716105465.699753,890.589671,498.734561,1.593091
1716105465.899751,890.584748,499.492309,1.596619
1716105466.499710,890.461470,501.502953,1.603092
1716105466.699717,890.540146,502.160393,1.582273
1716105466.799725,890.493587,502.486687,1.507936
1716105466.999739,890.438295,502.742192,1.582919
1716105467.199736,890.521192,503.464523,1.579775
1716105467.399720,890.490939,504.113063,1.584844
1716105467.599729,890.507015,504.700129,1.592456
1716105467.799736,890.542199,505.195005,1.575447
1716105467.999708,890.385040,505.688037,1.601598
1716105468.199699,890.381069,506.378186,1.578491
1716105468.399707,890.486859,506.837426,1.581109
1716105468.599713,890.440291,507.240044,1.583425
1716105468.799719,890.440212,507.498181,1.568692
1716105468.899721,890.445135,507.559088,1.593659
1716105469.099742,890.513848,507.873987,1.579502
1716105469.299757,890.462761,508.015575,1.572281
1716105469.499758,890.491558,508.223147,1.576064
1716105469.699767,890.552960,508.476656,1.575710
1716105469.899738,890.554286,508.758612,1.569748
1716105470.099708,890.555284,509.092625,1.563753
1716105470.499689,890.476658,509.845081,1.551545
1716105470.699690,890.488184,510.292135,1.536029
1716105470.899715,890.505562,510.766200,1.523071
1716105470.999726,890.491391,510.978406,1.525135
1716105471.199691,890.511259,511.449898,1.515265
1716105471.399674,890.583892,511.894844,1.502885
1716105471.599689,890.433715,512.311298,1.486286
1716105471.799717,890.468647,512.735698,1.464321
