stamp,container_pose_x,container_pose_y,container_pose_z,container_pose_roll,container_pose_pitch,container_pose_yaw,container_updated_pose_x,container_updated_pose_y,container_updated_pose_z,container_updated_pose_roll,container_updated_pose_pitch,container_updated_pose_yaw,qc_match_updated_k_x,qc_match_updated_k_y,b_outlier,time_length
1716205421.099703,1364.400057,524.080969,0.005411,0.030545,-0.003197,0.006517,1364.402265,524.077110,0.005073,0.030449,-0.003050,0.001708,0.150000,0.150000,0,0.036865
1716205421.299719,1364.362200,524.081771,0.005416,0.030541,-0.003203,0.006389,1364.402305,524.076769,0.005087,0.030448,-0.003060,0.001699,0.150000,0.150000,0,0.036909
1716205421.499721,1364.385961,524.083587,0.005440,0.030545,-0.003215,0.006469,1364.400775,524.076757,0.005105,0.030450,-0.003070,0.001699,0.150000,0.150000,0,0.037899
1716205421.599725,1364.368558,524.081863,0.005436,0.030556,-0.003205,0.006524,1364.400835,524.076424,0.005097,0.030460,-0.003057,0.001699,0.150000,0.150000,0,0.034252
1716205421.799711,1364.390364,524.083265,0.005427,0.030548,-0.003205,0.006333,1364.400199,524.076395,0.005102,0.030456,-0.003064,0.001694,0.150000,0.150000,0,0.035562
1716205421.999707,1364.399360,524.080298,0.005478,0.030569,-0.003222,0.006525,1364.401089,524.075872,0.005138,0.030473,-0.003074,0.001691,0.150000,0.150000,0,0.035680
1716205422.199717,1364.395296,524.083142,0.005506,0.030585,-0.003228,0.006399,1364.401104,524.075922,0.005176,0.030492,-0.003084,0.001703,0.150000,0.150000,0,0.034387
1716205422.399745,1364.437840,524.081774,0.005456,0.030583,-0.003197,0.006371,1364.407472,524.075789,0.005128,0.030490,-0.003054,0.001698,0.150000,0.150000,0,0.037679
1716205422.599756,1364.457464,524.080867,0.005472,0.030607,-0.003189,0.006456,1364.415783,524.075540,0.005138,0.030512,-0.003044,0.001702,0.150000,0.150000,0,0.032896
1716205422.799728,1364.396620,524.082328,0.005401,0.030570,-0.003171,0.006414,1364.413714,524.075606,0.005071,0.030477,-0.003027,0.001709,0.150000,0.150000,0,0.036370
1716205422.999702,1364.369750,524.081271,0.005444,0.030588,-0.003185,0.006466,1364.413746,524.075563,0.005110,0.030494,-0.003040,0.001721,0.150000,0.150000,0,0.035377
1716205423.199694,1364.428529,524.085357,0.005453,0.030591,-0.003188,0.006358,1364.416809,524.076043,0.005127,0.030499,-0.003047,0.001723,0.150000,0.150000,0,0.030007
1716205423.399728,1364.382014,524.084292,0.005502,0.030623,-0.003196,0.006381,1364.416807,524.076231,0.005174,0.030530,-0.003053,0.001719,0.150000,0.150000,0,0.031808
1716205423.599748,1364.382905,524.084081,0.005497,0.030614,-0.003200,0.006329,1364.416846,524.083824,0.005171,0.030522,-0.003058,0.001704,0.150000,0.150000,0,0.033774
1716205423.699750,1364.380903,524.083605,0.005512,0.030622,-0.003204,0.006480,1364.416898,524.083704,0.005176,0.030527,-0.003058,0.001697,0.150000,0.150000,0,0.035450
1716205423.899718,1364.383622,524.083273,0.005528,0.030623,-0.003213,0.006432,1364.417012,524.082560,0.005195,0.030529,-0.003068,0.001699,0.150000,0.150000,0,0.031552
1716205424.099707,1364.383724,524.081744,0.005520,0.030628,-0.003204,0.006429,1364.417146,524.081355,0.005187,0.030534,-0.003059,0.001696,0.150000,0.150000,0,0.030962
1716205424.299705,1364.398782,524.082879,0.005520,0.030625,-0.003206,0.006326,1364.415226,524.080495,0.005195,0.030533,-0.003065,0.001705,0.150000,0.150000,0,0.033625
1716205424.499723,1364.367023,524.083675,0.005527,0.030621,-0.003214,0.006411,1364.415264,524.079855,0.005195,0.030528,-0.003069,0.001694,0.150000,0.150000,0,0.032953
1716205424.699752,1364.377528,524.084244,0.005588,0.030647,-0.003234,0.006493,1364.410446,524.079413,0.005251,0.030552,-0.003087,0.001696,0.150000,0.150000,0,0.032760
1716205424.899738,1364.469760,524.079098,0.005664,0.030543,-0.003363,0.006447,1364.419587,524.078290,0.005331,0.030449,-0.003218,0.001695,0.150000,0.150000,0,0.034600
1716205425.099736,1364.392973,524.080416,0.005469,0.030498,-0.003270,0.006326,1364.426519,524.077379,0.005142,0.030406,-0.003128,0.001660,0.150000,0.150000,0,0.040590
1716205425.299740,1364.505185,524.080575,0.005250,0.030430,-0.003180,0.006233,1364.460893,524.076715,0.004930,0.030339,-0.003041,0.001659,0.150000,0.150000,0,0.032665
1716205425.499736,1364.520098,524.081171,0.005300,0.030546,-0.003124,0.006396,1364.499518,524.076201,0.004966,0.030451,-0.002979,0.001641,0.150000,0.150000,0,0.036269
1716205425.699729,1364.510183,524.081263,0.005665,0.030735,-0.003217,0.006368,1364.529699,524.075912,0.005332,0.030641,-0.003072,0.001634,0.150000,0.150000,0,0.034129
1716205425.799724,1364.596566,524.081379,0.005682,0.030616,-0.003319,0.006540,1364.556223,524.075620,0.005334,0.030518,-0.003167,0.001576,0.150000,0.150000,0,0.034210
1716205425.999704,1364.634134,524.083410,0.005664,0.030612,-0.003309,0.006235,1364.611170,524.075867,0.005330,0.030518,-0.003164,0.001481,0.150000,0.150000,0,0.036449
1716205426.199686,1364.787134,524.079648,0.005410,0.030427,-0.003286,0.006297,1364.705668,524.075500,0.005071,0.030331,-0.003138,0.001451,0.150000,0.150000,0,0.039278
1716205426.399675,1364.772675,524.079139,0.005960,0.031121,-0.003114,0.006174,1364.809067,524.074917,0.005618,0.031026,-0.002965,0.001386,0.150000,0.150000,0,0.034727
1716205426.599688,1364.943664,524.077529,0.006332,0.031522,-0.003049,0.006114,1364.945116,524.074184,0.005983,0.031426,-0.002897,0.001269,0.150000,0.150000,0,0.031658
1716205426.799705,1365.133760,524.077641,0.005555,0.031310,-0.002706,0.006050,1365.110300,524.073794,0.005205,0.031212,-0.002555,0.001198,0.150000,0.150000,0,0.032949
1716205426.999699,1365.305290,524.080811,0.004402,0.030639,-0.002469,0.006061,1365.298494,524.073926,0.004058,0.030540,-0.002321,0.001236,0.150000,0.150000,0,0.037859
1716205427.199716,1365.559201,524.078901,0.003939,0.030221,-0.002487,0.006195,1365.518629,524.073633,0.003597,0.030122,-0.002340,0.001343,0.150000,0.150000,0,0.036427
1716205427.399738,1365.729839,524.077526,0.003818,0.029865,-0.002680,0.006299,1365.757908,524.073146,0.003464,0.029762,-0.002529,0.001238,0.150000,0.150000,0,0.030247
1716205427.599749,1366.023290,524.073835,0.003565,0.029179,-0.003038,0.006203,1366.022457,524.072394,0.003229,0.029081,-0.002895,0.001282,0.150000,0.150000,0,0.034678
1716205427.799747,1366.441245,524.069258,0.002730,0.028808,-0.002778,0.005915,1366.328076,524.071094,0.002416,0.028715,-0.002646,0.001312,0.150000,0.150000,0,0.031586
1716205427.899744,1366.464585,524.075355,0.003449,0.029792,-0.002495,0.006325,1366.473220,524.090702,0.003102,0.029690,-0.002348,0.001365,0.150000,0.150000,0,0.033790
1716205428.099729,1366.870498,524.067440,0.004189,0.031556,-0.001631,0.005972,1366.804681,524.085753,0.003850,0.031458,-0.001486,0.001365,0.150000,0.150000,0,0.034525
1716205428.299707,1367.273971,524.063572,0.000053,0.028282,-0.001440,0.005934,1367.168337,524.082151,-0.000259,0.028184,-0.001312,0.001405,0.150000,0.150000,0,0.038194
1716205428.499719,1367.406811,524.112837,-0.000453,0.027907,-0.001397,0.007136,1367.533974,524.086175,-0.000812,0.027794,-0.001250,0.001874,0.150000,0.150000,0,0.031623
1716205428.699741,1367.798956,524.139809,0.001233,0.029257,-0.001464,0.008341,1367.923794,524.062865,0.000758,0.029110,-0.001266,0.001581,0.150000,0.150000,0,0.031457
1716205428.899725,1368.186892,524.139787,0.002348,0.030578,-0.001181,0.008066,1368.340687,524.071748,0.001883,0.030438,-0.000985,0.001658,0.150000,0.150000,0,0.035114
1716205429.099719,1368.653234,524.128504,0.003137,0.031142,-0.001263,0.007682,1368.788444,524.086634,0.002679,0.031006,-0.001069,0.001446,0.150000,0.150000,0,0.035219
1716205429.299704,1369.095609,524.117734,0.000902,0.028690,-0.001680,0.007564,1369.259747,524.071191,0.000489,0.028563,-0.001509,0.001586,0.150000,0.150000,0,0.034236
1716205429.499698,1369.612674,524.107578,0.003849,0.032204,-0.000916,0.007193,1369.752787,524.062225,0.003428,0.032081,-0.000737,0.001618,0.150000,0.150000,0,0.036128
1716205429.699718,1370.112954,524.117862,0.001898,0.030479,-0.000964,0.007717,1370.272363,524.070993,0.001460,0.030346,-0.000781,0.001701,0.150000,0.150000,0,0.035070
1716205429.899740,1370.674019,524.109276,0.001591,0.029614,-0.001424,0.007101,1370.817977,524.076730,0.001199,0.029494,-0.001260,0.001566,0.150000,0.150000,0,0.034226
1716205429.999736,1371.019535,524.107728,0.003843,0.031337,-0.001573,0.007751,1371.112055,524.089921,0.003383,0.031202,-0.001377,0.001479,0.150000,0.150000,0,0.030999
1716205430.199725,1371.503609,524.119752,0.003665,0.031459,-0.001365,0.007918,1371.690738,524.083654,0.003196,0.031321,-0.001165,0.001551,0.150000,0.150000,0,0.033600
1716205430.399732,1372.144772,524.093309,-0.000227,0.029241,-0.000526,0.007216,1372.292932,524.085186,-0.000620,0.029117,-0.000366,0.001715,0.150000,0.150000,0,0.041987
1716205430.599735,1372.825096,524.098486,0.004468,0.031504,-0.001853,0.008032,1372.927887,524.086789,0.004016,0.031373,-0.001659,0.001865,0.150000,0.150000,0,0.040298
1716205430.799712,1373.444631,524.079937,-0.001095,0.028520,-0.000513,0.007611,1373.584062,524.085336,-0.001475,0.028398,-0.000358,0.002195,0.150000,0.150000,0,0.040559
1716205430.999737,1374.113393,524.095140,0.000074,0.029620,-0.000433,0.008131,1374.269181,524.080725,-0.000355,0.029485,-0.000257,0.002180,0.150000,0.150000,0,0.040422
1716205431.199752,1374.894932,524.072852,-0.000852,0.028418,-0.000748,0.007530,1374.975960,524.071761,-0.001207,0.028304,-0.000604,0.002442,0.150000,0.150000,0,0.037090
1716205431.599715,1376.412670,524.080665,0.005891,0.032652,-0.001902,0.008279,1376.467226,524.051668,0.005460,0.032530,-0.001715,0.002537,0.150000,0.150000,0,0.046493
1716205431.799705,1376.888719,524.073337,0.000436,0.028207,-0.001746,0.007995,1377.250216,524.062395,0.000096,0.028102,-0.001606,0.003025,0.150000,0.150000,0,0.044843
1716205431.999721,1377.664879,524.084449,0.005785,0.032351,-0.002062,0.008201,1378.010164,524.059769,0.005424,0.032249,-0.001905,0.003342,0.150000,0.150000,0,0.048502
1716205432.099718,1378.058331,524.080947,0.004109,0.031594,-0.001550,0.008671,1378.350693,524.065042,0.003732,0.031485,-0.001389,0.003562,0.150000,0.150000,0,0.044121
1716205432.299722,1378.876930,524.064727,0.002720,0.030091,-0.001793,0.007470,1379.111973,524.053264,0.002431,0.030005,-0.001672,0.003422,0.150000,0.150000,0,0.042885
1716205432.499742,1379.655588,524.058387,0.002914,0.031249,-0.001037,0.006826,1379.848555,524.042003,0.002603,0.031156,-0.000906,0.002606,0.150000,0.150000,0,0.050509
1716205432.699743,1380.399926,524.041800,0.000814,0.030529,-0.000220,0.006451,1380.542931,524.047264,0.000529,0.030441,-0.000102,0.002585,0.150000,0.150000,0,0.054443
1716205432.899728,1381.070003,524.044167,0.002867,0.031904,-0.000506,0.006951,1381.195354,524.044683,0.002509,0.031798,-0.000355,0.002210,0.150000,0.150000,0,0.044105
1716205433.099723,1381.786576,524.021491,0.001432,0.031494,0.000113,0.006151,1381.863740,524.039730,0.001147,0.031407,0.000232,0.002385,0.150000,0.150000,0,0.045027
1716205433.299721,1382.495579,524.016442,-0.001994,0.029685,0.000960,0.006471,1382.571337,524.036623,-0.002294,0.029588,0.001081,0.002399,0.150000,0.150000,0,0.046392
1716205433.499730,1383.246349,524.016019,0.000293,0.032751,0.001811,0.006367,1383.310969,524.033557,-0.000010,0.032656,0.001936,0.002554,0.150000,0.150000,0,0.031828
1716205433.699732,1383.996475,524.034115,-0.003908,0.030712,0.002988,0.006941,1384.074105,524.034095,-0.004246,0.030599,0.003121,0.002585,0.150000,0.150000,0,0.050626
1716205433.899713,1384.802257,524.010763,-0.002261,0.032241,0.003083,0.006640,1384.868185,524.032573,-0.002579,0.032138,0.003211,0.002680,0.150000,0.150000,0,0.047275
1716205434.099677,1385.645373,523.995491,-0.004094,0.031720,0.003877,0.006802,1385.692163,524.041892,-0.004407,0.031616,0.004001,0.002910,0.150000,0.150000,0,0.040939
1716205434.199666,1386.037598,524.027453,-0.005696,0.030747,0.004177,0.007610,1386.118507,524.038883,-0.006073,0.030618,0.004323,0.002851,0.150000,0.150000,0,0.041750
1716205434.399654,1386.918062,523.996347,-0.004481,0.032002,0.004344,0.007652,1386.966004,524.032030,-0.004816,0.031889,0.004475,0.003533,0.150000,0.150000,0,0.042229
1716205434.599682,1387.740941,524.013713,-0.006433,0.030692,0.004613,0.008961,1387.805237,524.029104,-0.006809,0.030562,0.004758,0.004238,0.150000,0.150000,0,0.043071
1716205434.799698,1388.594846,524.007801,-0.005948,0.031112,0.004618,0.009772,1388.639722,524.026849,-0.006332,0.030980,0.004767,0.004989,0.150000,0.150000,0,0.055656
1716205434.999718,1389.460484,523.968343,-0.002964,0.032865,0.004015,0.009635,1389.475672,524.019014,-0.003299,0.032755,0.004149,0.005555,0.150000,0.150000,0,0.041903
1716205435.199738,1390.275840,523.988554,-0.003290,0.032299,0.003796,0.010263,1390.299586,524.015900,-0.003672,0.032172,0.003947,0.005553,0.150000,0.150000,0,0.042233
1716205435.399734,1391.118014,523.976019,-0.002639,0.032197,0.003295,0.009242,1391.124452,524.035898,-0.002924,0.032104,0.003409,0.005695,0.150000,0.150000,0,0.042472
1716205435.599738,1391.957660,523.949467,-0.002848,0.031598,0.002974,0.008477,1391.944911,524.026930,-0.003115,0.031510,0.003080,0.005101,0.150000,0.150000,0,0.045055
1716205435.799734,1392.757445,523.979407,-0.005848,0.029925,0.003648,0.009181,1392.749303,524.023547,-0.006153,0.029819,0.003766,0.005233,0.150000,0.150000,0,0.048643
1716205435.999722,1393.594519,523.931574,-0.002199,0.031665,0.002603,0.008609,1393.556972,524.013010,-0.002462,0.031579,0.002709,0.005267,0.150000,0.150000,0,0.046809
1716205436.199712,1394.399798,523.951127,-0.006068,0.029245,0.003272,0.009155,1394.355137,523.992635,-0.006341,0.029150,0.003378,0.005550,0.150000,0.150000,0,0.042315
1716205436.299722,1394.756997,523.967293,-0.002670,0.030359,0.001913,0.008356,1394.735576,523.998292,-0.002888,0.030287,0.002000,0.005481,0.150000,0.150000,0,0.040880
1716205436.499745,1395.559544,523.972776,0.001504,0.034037,0.002005,0.008703,1395.515635,523.995412,0.001189,0.033941,0.002137,0.004840,0.150000,0.150000,0,0.047458
1716205436.699750,1396.287899,523.994825,0.002020,0.029392,-0.001872,0.008831,1396.287021,523.997045,0.001758,0.029313,-0.001762,0.005090,0.150000,0.150000,0,0.045357
1716205436.899780,1397.057336,523.984964,0.006477,0.032799,-0.002171,0.008005,1397.054331,523.998055,0.006239,0.032732,-0.002066,0.004825,0.150000,0.150000,0,0.045402
1716205437.099769,1397.805047,524.025913,0.009300,0.032427,-0.004289,0.009153,1397.822552,524.003650,0.009014,0.032352,-0.004160,0.005164,0.150000,0.150000,0,0.049727
1716205437.299748,1398.581347,523.986761,0.009903,0.031352,-0.005500,0.008874,1398.583432,524.002466,0.009632,0.031283,-0.005377,0.004939,0.150000,0.150000,0,0.043135
1716205437.499702,1399.318232,523.965162,0.012143,0.033166,-0.005573,0.008402,1399.315613,524.007685,0.011908,0.033108,-0.005464,0.005116,0.150000,0.150000,0,0.042896
1716205437.699677,1399.982790,523.985561,0.011220,0.031951,-0.005900,0.008555,1400.000890,524.004243,0.010957,0.031886,-0.005779,0.004754,0.150000,0.150000,0,0.040272
1716205437.899661,1400.665030,523.970964,0.009063,0.028050,-0.007472,0.008750,1400.648012,523.999309,0.008844,0.027995,-0.007372,0.005182,0.150000,0.150000,0,0.029941
1716205438.099692,1401.234415,523.978241,0.013908,0.030241,-0.008951,0.008643,1401.249863,524.008917,0.013661,0.030185,-0.008832,0.004717,0.150000,0.150000,0,0.048705
1716205438.299670,1401.804319,523.994619,0.009531,0.025553,-0.009681,0.008579,1401.813426,524.005923,0.009326,0.025503,-0.009585,0.004840,0.150000,0.150000,0,0.040592
1716205438.399682,1402.081473,523.961114,0.010346,0.025926,-0.009926,0.008170,1402.089731,523.999615,0.010168,0.025884,-0.009842,0.004941,0.150000,0.150000,0,0.038214
1716205438.599710,1402.579965,523.990287,0.016351,0.032274,-0.008988,0.009309,1402.586585,524.011620,0.016088,0.032218,-0.008860,0.005328,0.150000,0.150000,0,0.038537
1716205438.799736,1403.058377,523.971950,0.013553,0.031225,-0.007970,0.008425,1403.048364,523.986849,0.013328,0.031174,-0.007862,0.004991,0.150000,0.150000,0,0.039389
1716205463.099700,1471.958446,524.020111,-0.006116,0.024326,-0.000447,0.008327,1472.001949,524.002187,-0.006524,0.024182,-0.000292,0.001938,0.150000,0.150000,0,0.023674
1716205463.599672,1473.868847,524.036230,-0.004828,0.026231,0.000168,0.008284,1473.951633,524.019001,-0.005157,0.026118,0.000296,0.003410,0.150000,0.150000,0,0.022309
1716205463.799689,1474.668106,524.031594,-0.000744,0.031327,0.001400,0.009667,1474.767552,524.019173,-0.001190,0.031185,0.001582,0.003852,0.150000,0.150000,0,0.025833
1716205463.999689,1475.520327,524.042906,-0.001712,0.030309,0.001253,0.009780,1475.590524,524.038921,-0.002140,0.030170,0.001425,0.004077,0.150000,0.150000,0,0.019326
1716205464.199732,1476.342737,524.055385,-0.006134,0.028430,0.002694,0.009242,1476.411165,524.044125,-0.006519,0.028296,0.002842,0.004030,0.150000,0.150000,0,0.022367
1716205470.499674,1496.188509,524.016433,0.006495,0.031032,-0.003530,0.005682,1496.210381,524.013185,0.006247,0.030963,-0.003421,0.002172,0.150000,0.150000,0,0.019003
1716205471.499649,1500.145549,523.987791,0.004802,0.027934,-0.004792,0.007597,1500.173268,524.004998,0.004552,0.027863,-0.004683,0.003705,0.150000,0.150000,0,0.015982
1716205471.699608,1501.009915,523.973932,0.004747,0.027525,-0.005068,0.007763,1501.035846,524.006344,0.004465,0.027445,-0.004946,0.003310,0.150000,0.150000,0,0.018715
1716205471.899595,1501.872892,523.956879,0.001397,0.026608,-0.003590,0.007725,1501.898257,524.000127,0.001140,0.026529,-0.003483,0.003688,0.150000,0.150000,0,0.021708
1716205472.199692,1503.010963,523.960840,0.005389,0.030513,-0.003206,0.009095,1503.225281,523.994637,0.005054,0.030418,-0.003061,0.004325,0.150000,0.150000,0,0.017172
1716205472.399768,1503.943369,523.981061,0.005014,0.029386,-0.003822,0.009733,1504.067982,523.994309,0.004713,0.029300,-0.003692,0.005295,0.150000,0.150000,0,0.021999
1716205472.599782,1504.896743,523.958767,0.006179,0.031026,-0.003329,0.011432,1504.929606,523.988535,0.005795,0.030919,-0.003161,0.006005,0.150000,0.150000,0,0.014542
1716205472.799707,1505.780167,523.971098,0.001264,0.028484,-0.002073,0.011012,1505.790735,523.992886,0.000905,0.028374,-0.001924,0.005773,0.150000,0.150000,0,0.014851
1716205472.999621,1506.591324,523.988003,0.003184,0.030321,-0.001920,0.009633,1506.649899,523.998719,0.002886,0.030233,-0.001793,0.005456,0.150000,0.150000,0,0.021735
1716205473.199559,1507.464279,523.973179,-0.001094,0.026364,-0.002157,0.009618,1507.504211,523.994842,-0.001433,0.026255,-0.002020,0.004404,0.150000,0.150000,0,0.019015
1716205473.399537,1508.315507,523.934797,0.001614,0.029819,-0.001282,0.008979,1508.359216,523.996129,0.001267,0.029713,-0.001137,0.004112,0.150000,0.150000,0,0.017703
1716205473.599557,1509.179012,523.930161,-0.001985,0.027501,-0.000711,0.008448,1509.209417,523.990375,-0.002305,0.027397,-0.000583,0.003771,0.150000,0.150000,0,0.016828
1716205473.799595,1510.020846,523.924126,-0.004593,0.026135,-0.000057,0.007016,1510.024523,523.990488,-0.004816,0.026059,0.000029,0.003697,0.150000,0.150000,0,0.016072
1716205474.699708,1513.188816,523.887652,-0.007815,0.026415,0.002250,0.010891,1513.188508,523.965475,-0.008219,0.026269,0.002402,0.005127,0.150000,0.150000,0,0.025425
1716205475.099632,1514.329383,523.893134,-0.008771,0.025221,0.001961,0.010344,1514.333591,523.960588,-0.009178,0.025071,0.002111,0.004357,0.150000,0.150000,0,0.019864
